study_hours,break_time,sleep_hours,focus_score,previous_score,course,difficulty,goal_type,energy_level,time_of_day,distraction,day,target
6.7634267197981695,1.7010084566571941,8.445215610311307,5.8831599426936005,79.2152062026652,algorithms,low,revision,low,morning,high,friday,Pomodoro
3.1828984892467367,0.5833869014431721,9.545857402315349,3.073479754473005,57.35463416918009,data structures,high,revision,low,night,high,wednesday,Pomodoro
6.194944657080551,1.3480757348499135,4.099962827465296,4.050502978136038,87.73961383968651,operating systems,low,exam,low,night,high,tuesday,Pomodoro
9.405801767300673,0.26211726160858073,8.784366147446672,5.571538227157674,85.01984654919735,dbms,high,revision,high,morning,medium,monday,Spaced Repetition
8.180242132069653,1.7287325329119465,6.741328430423601,5.275975284386519,63.16305613911015,operating systems,high,revision,low,afternoon,medium,monday,Spaced Repetition
9.97128262612998,0.8537166575901791,4.666905278699871,1.2737429272717118,83.61261436838629,operating systems,high,revision,high,afternoon,low,thursday,Pomodoro
1.4914927289212214,1.9436906026509693,7.075691464619199,3.617891688084242,68.16441051935549,machine learning,high,revision,low,afternoon,medium,saturday,Pomodoro
5.618709025388468,1.4307620343573104,9.83956529818295,2.81265678292017,40.5726011840336,machine learning,high,revision,medium,morning,high,tuesday,Pomodoro
5.1105753359725625,0.6584612306827891,4.314890260598365,5.052126580053556,55.28492244020313,dbms,high,concept,low,morning,high,saturday,Pomodoro
2.6587125725508916,0.07872375963945899,4.131080271917211,7.970370428078118,48.066005642172996,general,low,revision,high,night,high,thursday,Pomodoro
6.05741728167697,0.22386915626957848,7.657035346029899,6.115887588974529,87.51958200434258,operating systems,medium,revision,high,afternoon,low,monday,Spaced Repetition
8.066708959805572,0.9748126062016151,9.672229897688666,1.5151302416512844,95.85991718275504,operating systems,medium,revision,low,morning,low,tuesday,Pomodoro
3.9189599122326997,1.9042878341527028,8.941873568518545,7.381013601937416,75.25761919690652,algorithms,low,exam,low,night,low,sunday,Spaced Repetition
4.219792869643428,0.12780188409674764,4.446007653316428,2.0382652117513347,92.18087940061977,general,high,revision,high,morning,low,monday,Pomodoro
9.1863585199985,0.012367645281793349,8.864101422025552,9.535325975100271,45.479544060013424,general,medium,revision,high,morning,low,wednesday,Spaced Repetition
3.3186879888717624,0.8998873485377192,8.157453466148606,7.5984434032311965,99.72529077552737,machine learning,medium,exam,high,morning,high,thursday,Pomodoro
1.8728088626448585,0.11141367223049037,4.775342800616496,1.519669715203324,90.70073422934655,machine learning,low,exam,medium,morning,medium,tuesday,Pomodoro
9.912566535264471,1.2226833124954524,6.225842275553014,7.949368248542543,50.227750694898525,data structures,low,exam,low,night,low,wednesday,Spaced Repetition
6.1884001282587935,0.6841388693151107,8.859872462100835,3.1446070349778243,53.46297878798773,data structures,medium,exam,high,night,medium,sunday,Pomodoro
5.5998443932515825,0.8910356289863224,9.801811087709892,6.140792655666223,91.80589466736308,general,low,concept,medium,afternoon,high,saturday,Pomodoro
6.939941051217855,0.7775368257231938,4.788474297131611,3.3623650711053195,74.87292864936299,data structures,medium,exam,high,night,medium,friday,Pomodoro
5.625599020216372,1.380246235364016,9.02469757050077,3.9069071485918156,93.34073140665757,algorithms,high,revision,medium,night,high,thursday,Pomodoro
3.072873022145898,0.2128235258056892,8.930514501912342,2.2507209269796213,84.8378534535914,general,medium,concept,medium,afternoon,medium,thursday,Pomodoro
9.774138455292114,0.8222268339896972,6.668276661150014,6.18890490956026,99.0004461048536,operating systems,high,revision,low,night,high,thursday,Pomodoro
4.428013263621963,0.9920854520331661,4.046599852923812,5.428828093150882,99.18924409430377,dbms,medium,revision,high,afternoon,medium,tuesday,Spaced Repetition
4.756524616054903,0.6193377408025851,9.626954799910402,7.094304700045023,47.14127826958847,machine learning,low,concept,high,morning,medium,thursday,Spaced Repetition
1.806094218846796,1.4307282304577793,5.626853520283529,7.84295399263724,83.34468306781267,data structures,high,concept,high,morning,medium,thursday,Spaced Repetition
8.84427294576166,0.8366916149875161,6.666373710706483,3.7295464546407437,82.99637793760186,dbms,high,concept,low,afternoon,medium,friday,Pomodoro
4.237080051007609,1.3744686869213658,5.87700518514532,1.5481498891166443,82.09391593617653,data structures,low,revision,high,night,medium,saturday,Pomodoro
3.7368517237415544,1.623254028889707,5.763500563029602,5.016937239879051,83.62111162084804,operating systems,high,exam,low,morning,low,friday,Spaced Repetition
6.120848748737105,1.0629584925636417,6.747779286937213,4.571103928731258,65.87262909185974,machine learning,high,exam,low,afternoon,high,saturday,Pomodoro
9.001005497331994,1.138609968824404,7.7903345099595045,5.668730624032385,43.06993038672856,dbms,low,exam,low,afternoon,medium,monday,Spaced Repetition
2.1215204711049465,1.3049519110144643,4.3163185980070065,5.015533940314269,73.23876923320483,general,low,concept,high,afternoon,low,sunday,Spaced Repetition
1.955924448296106,1.551754508939386,8.847743968654115,7.9098815594290395,46.83795322715447,operating systems,low,concept,low,morning,low,saturday,Spaced Repetition
8.260962126838905,0.503613532101763,8.942478327704803,1.7674150745050965,91.97102253214177,dbms,high,revision,high,afternoon,high,thursday,Pomodoro
8.155103832356232,0.326708899486313,4.625878524111293,2.3096393450862323,92.6276537139101,mathematics,low,concept,high,morning,high,thursday,Pomodoro
8.811996327055809,1.656371738646906,7.756328253884808,1.6775084498650625,46.743821630560774,dbms,medium,exam,medium,night,low,wednesday,Pomodoro
4.465522501470655,1.8859655681422713,7.662256358690152,8.514764071146661,82.62109004273994,general,high,concept,low,afternoon,low,tuesday,Deep Work
4.068657762786897,1.9953445265293184,5.581308876980667,3.512174236968427,95.8403353337439,data structures,medium,revision,high,night,low,friday,Pomodoro
4.671063436343921,0.6955648060977744,4.129873368081902,1.8259984582405826,80.85719748421457,dbms,low,exam,high,night,high,thursday,Pomodoro
9.84234322541123,1.823637139078894,6.634783964829103,1.359531759574849,61.73760940001229,algorithms,medium,concept,medium,morning,low,tuesday,Pomodoro
5.172598669091048,1.5685425986134338,9.681281178046142,3.476531012392612,63.877620782845426,machine learning,low,exam,medium,morning,high,tuesday,Pomodoro
6.956296557169822,1.6337805790083366,8.497273385326512,7.295808318539714,58.415864378873955,algorithms,low,revision,high,night,low,friday,Spaced Repetition
2.257231353426448,1.4314718528215906,9.836762209938664,9.847582296533384,69.63874894841128,algorithms,medium,exam,medium,afternoon,medium,saturday,Spaced Repetition
4.791707934700282,1.6776786735305407,9.262722805973727,3.1886198223780333,73.03423807248186,mathematics,low,exam,medium,night,low,thursday,Pomodoro
5.626210328888588,1.2115074610418688,7.7912809554813105,5.7434514084330734,74.95202664644415,mathematics,medium,revision,low,afternoon,low,saturday,Spaced Repetition
4.610331725426178,1.8955921320289142,6.379543446317978,2.123830692153304,71.52670758173078,mathematics,high,revision,low,morning,low,monday,Pomodoro
3.5565255013638613,1.9895499091478122,9.79935351133086,4.966651369758372,55.6241865272745,operating systems,high,concept,low,afternoon,high,tuesday,Pomodoro
4.17232942249016,0.25222028335725,4.779142080507286,7.085761717208853,91.5160064189499,data structures,high,revision,medium,morning,medium,friday,Spaced Repetition
8.31565874383082,1.1575129527199985,7.709710126082319,8.033158798792384,82.1966336639471,general,medium,revision,low,night,low,monday,Spaced Repetition
3.827458574532749,1.915942132964908,4.200541434613022,6.218135594496595,49.9902128229709,mathematics,high,exam,medium,morning,medium,friday,Spaced Repetition
2.9054293493317376,0.28848004223620705,8.553860991124184,5.505575791005379,94.70710674290629,dbms,low,exam,medium,night,high,monday,Pomodoro
4.1569986070928096,1.6653874926988401,6.960440202480371,9.20469622337628,95.68085420376286,machine learning,medium,exam,medium,afternoon,high,monday,Pomodoro
4.190933879457466,1.129188162580643,5.513936465582471,9.237609463413465,55.94113389197581,algorithms,low,concept,high,afternoon,low,sunday,Spaced Repetition
2.518744945584066,1.93665392019851,6.71730016249307,9.51143597596922,80.60920261780282,data structures,high,revision,medium,morning,high,monday,Pomodoro
5.63305811439821,1.0265210091408845,4.643334365250925,4.811338083243995,67.14200555239421,machine learning,low,concept,low,afternoon,medium,monday,Pomodoro
4.293093687560268,0.45878700430876407,5.309818670869074,1.4922385711864088,41.06020268772603,machine learning,medium,revision,low,morning,high,wednesday,Pomodoro
8.491519375317171,1.9832486859224563,4.981697224829658,7.225998752277841,80.45761442200148,dbms,low,exam,medium,night,medium,sunday,Spaced Repetition
8.983384700022658,0.5500495449755956,5.3416757187559885,8.713872456489241,89.02642595000567,operating systems,low,exam,medium,night,high,friday,Pomodoro
7.859166584052922,1.8723531283330104,9.644505155406767,2.5730315638744043,92.48461897939396,data structures,low,concept,medium,morning,medium,monday,Pomodoro
1.0333216614917515,0.3251224118628302,6.097136807016389,3.8414901679343973,87.48177514737316,general,low,revision,medium,morning,low,thursday,Pomodoro
9.083318003380906,1.8708496488970683,9.87882121228563,8.816975477072539,50.437653261773534,mathematics,low,revision,medium,afternoon,high,thursday,Pomodoro
8.37709302502413,1.9987006009444004,5.268587547993467,3.3865366706502003,79.77158725807993,operating systems,low,revision,low,afternoon,low,sunday,Pomodoro
4.098772299879633,0.1235247725803994,8.406100212011776,5.695600769679211,52.792235883348106,machine learning,high,revision,low,morning,medium,monday,Spaced Repetition
4.080029723010141,1.9627666684825602,7.778101571555218,4.7454485176554195,49.9923108098362,operating systems,high,exam,high,morning,medium,friday,Pomodoro
2.2925924026193463,1.3158989715632519,8.36486246797898,8.0785514217531,54.62249271426056,machine learning,medium,concept,medium,afternoon,medium,wednesday,Spaced Repetition
4.247256802402023,1.5056949501827679,7.000203493417648,2.1503065992434447,74.93424692815518,dbms,low,exam,medium,morning,medium,friday,Pomodoro
4.102927902098868,0.780591094425541,9.346130097803268,8.322479320306204,82.89716941310664,dbms,high,revision,medium,afternoon,low,thursday,Deep Work
1.84203466221102,0.0333431011992662,9.241205585471288,3.128274210148251,52.69040495690608,general,low,revision,medium,morning,high,monday,Pomodoro
2.7311172683852356,1.4347455481259468,7.986036199634094,4.090400106171153,41.14595196122355,dbms,high,exam,medium,night,medium,wednesday,Pomodoro
5.662138140176678,0.01492628083443881,6.536119717944555,7.462613450807748,66.56162211804616,dbms,low,exam,high,night,medium,thursday,Spaced Repetition
4.16548100211087,0.8803606573943863,4.415846638229769,6.203965431009605,75.85794639213402,general,low,concept,high,night,low,wednesday,Spaced Repetition
7.310297979699881,0.11145597140196895,9.470367090049796,7.318743101960469,70.44338590510942,data structures,low,revision,medium,morning,medium,saturday,Spaced Repetition
9.140075304062446,0.0014954167410621277,7.564818348865307,7.473705481226022,77.12481894745638,data structures,high,revision,low,afternoon,medium,saturday,Deep Work
4.018661321467123,1.9045280290667446,7.198331740568268,6.683899408085443,72.57642666935966,general,high,revision,low,morning,low,monday,Spaced Repetition
2.634682796909397,0.6047914806078445,4.304815538133654,5.2147053231074665,91.1876903146142,algorithms,high,revision,medium,night,medium,wednesday,Spaced Repetition
1.7579171005938852,1.9691517927522262,7.998443828169513,3.568636616170802,75.14850365291466,dbms,medium,exam,low,morning,high,wednesday,Pomodoro
3.6049273122701972,0.9592501934889162,9.837064951960134,1.043815668899529,64.76069490274895,operating systems,low,concept,medium,morning,low,wednesday,Pomodoro
5.799775262128668,1.9919872982013993,8.803216630760486,8.610778824619793,78.11589924154485,general,high,revision,low,night,medium,monday,Deep Work
9.690488482427957,0.6831407740631359,6.031041276552838,1.0638263149693388,80.81504129982244,dbms,medium,concept,high,afternoon,medium,monday,Pomodoro
1.2836173877399042,0.2432105186961142,7.7985107589774305,9.091215843845355,77.42462356525573,machine learning,low,concept,low,night,medium,wednesday,Spaced Repetition
4.65816446156865,1.5436720704602198,6.903263587385554,9.077790938698756,94.46567461901071,algorithms,high,exam,medium,afternoon,medium,sunday,Spaced Repetition
8.65119461216533,0.5783006689083019,9.713560470173942,1.4487413175924782,48.99455519482838,general,low,exam,medium,afternoon,low,wednesday,Pomodoro
9.643300971599173,0.08917618546828798,4.8583717163404145,1.126130657734513,74.01150599764568,dbms,medium,exam,low,morning,medium,friday,Pomodoro
9.579847349808645,1.8063813814455714,8.282237552060243,8.363310230150212,80.03991098006159,data structures,medium,concept,medium,afternoon,low,monday,Spaced Repetition
8.373107908921781,1.0730512167868964,9.159644285100455,2.917317878589378,76.46670631641322,data structures,high,exam,medium,morning,medium,saturday,Pomodoro
3.3960835134892924,0.06268533771773344,4.716693303785714,6.600726811666236,96.06521301055082,machine learning,medium,concept,medium,afternoon,low,friday,Spaced Repetition
1.0056476496561055,1.926188261795605,9.50526936757807,7.881114373834873,44.744561258598885,operating systems,low,revision,high,afternoon,low,thursday,Spaced Repetition
4.204605692072303,1.577827925931734,5.402142692952181,6.752816464509639,54.1409520745531,data structures,medium,revision,low,afternoon,high,thursday,Pomodoro
6.3421772897286814,0.25422098173404795,6.565251132158272,2.447742641365881,82.02087333199417,general,low,revision,high,morning,low,monday,Pomodoro
2.725041869472469,0.9490887003171125,6.168922898930872,4.228543175914889,71.7560468886154,mathematics,high,concept,high,morning,medium,sunday,Pomodoro
4.047501062013692,0.11086597788246766,7.325125906028747,6.291120924053331,96.0724147373116,mathematics,low,exam,high,afternoon,high,friday,Pomodoro
5.749858588028028,1.1148819343271998,9.869984846063486,7.95850922572263,46.37595428754375,algorithms,low,concept,medium,night,low,sunday,Spaced Repetition
